Invoice No,Flight Number,Aircraft ID,Origin Code,Dest. Code,Distance Km,MTOW_Tonnes,Calc_Weight_Factor,Calculated_Charge,Vendor_Charge,Status
502012523021670,AICl59,VTANQ,VAAH,EGKK,,227.93,2.14,,4760.0,Not Matched
502012523021670,AJCl37,VTANI,VIDP,LIMC,1885.0,227.93,2.14,4760.0,4760.0,Matched
502012523021670,AICl62,VTJRB,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AJC2026,VTTSN,EDDF,VIDP,2064.0,247.207,2.22,5406.85,5479.92,Not Matched
502012523021670,AICll6,VTAEO,KJFK,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC991,VTCIN,VIDP,OEJN,,79.0,1.26,,2742.39,Not Matched
502012523021670,AJCll2,VTJRH,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AICl48,VTANN,LFPG,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AIC992,VTCIN,OEJN,VIDP,1675.0,79.0,1.26,2490.39,,Not Matched
502012523021670,AIC935,VTEXN,VABB,OEDF,36.0,79.0,1.26,53.52,305.52,Not Matched
502012523021670,AIC931,VTTVJ,VABB,OEJN,1514.0,97.0,1.39,2483.26,2761.26,Not Matched
502012523021670,AJC932,VTTVJ,OEJN,VABB,1675.0,97.0,1.39,2747.34,2747.34,Matched
502012523021670,AIC936,VTEXN,OEDF,VABB,61.0,79.0,1.26,90.69,90.69,Matched
502012523021670,AICl52,VTAND,LSZH,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AIC2030,VTTSO,EDDF,VIDP,2064.0,247.207,2.22,5406.85,5479.92,Not Matched
502012523021670,AICl56,VTALU,EHAM,VIDP,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC118,VTANS,EGBB,VIAR,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICI0I,VTJRA,VIDP,KJFK,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AIC130,VTAEM,EGLL,VABB,2064.0,351.534,2.65,6454.13,,Not Matched
502012523021670,AICl61,VTJRB,VIDP,EGLL,,280.0,2.37,,5612.2,Not Matched
502012523021670,AICl38,VTANH,LIMC,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICl60,VTANQ,EGKK,VAAH,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICl44,VTALR,KEWR,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC2018,VTTSP,EGLL,VIDP,2064.0,247.207,2.22,5406.85,,Not Matched
502012523021670,AJCl32,VTANE,EGLL,VOBL,2109.0,227.93,2.14,5325.65,5325.65,Matched
502012523021670,AIC\47,VTANY,VIDP,LFPG,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AICl88,VTALK,CYYZ,VIDP,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AJC922,VTTNU,OERK,VABB,400.0,77.0,1.24,585.28,594.72,Not Matched
502012523021670,AICI04,VTNAC,KJAD,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AJCl26,VTALX,KORD,VIDP,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC2027,VTTSQ,VABB,EDDF,2165.0,252.65,2.25,5748.07,5748.08,Matched
502012523021670,AIC117,VTANT,VIAR,EGBB,,227.93,2.14,,,Not Matched
502012523021670,AICl59,VTANG,VAAH,EGKK,,227.93,2.14,,,Not Matched
502012523021670,AIC2029,VTTSE,VIDP,EDDF,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AICl55,VTALP,VIDP,EHAM,1990.0,351.534,2.65,6222.73,6222.73,Matched
502012523021670,AICl53,VTAND,VIDP,LOWW,1523.0,227.93,2.14,3845.88,3845.88,Matched
502012523021670,AIC2017,VTTSO,VIDP,EGLL,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AJC2015,VTTSH,VIDP,EGLL,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AIC\31,VTAEO,VABB,EGLL,1523.0,351.534,2.65,4762.42,4762.42,Matched
502012523021670,AIC937,VTTNW,VABB,OEJN,1514.0,77.0,1.24,2215.28,2503.02,Not Matched
502012523021670,AJCl48,VTANY,LFPG,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AIC991,VTCIN,VIDP,OEJN,1514.0,79.0,1.26,2251.02,2503.02,Not Matched
502012523021670,AJCl28,VTAER,EGLL,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AICll2,VTJRF,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AIC931,VTCIQ,VABB,OEJN,1514.0,79.0,1.26,2251.02,2503.02,Not Matched
502012523021670,AIC992,VTCIN,OEJN,VIDP,1675.0,79.0,1.26,2490.39,2490.39,Matched
502012523021670,AIC935,VTTNU,VABB,OEDF,36.0,77.0,1.24,52.68,305.52,Not Matched
502012523021670,AIC938,VTTNW,OEJN,VABB,1675.0,77.0,1.24,2450.86,,Not Matched
502012523021670,AIC932,VTCIQ,OEJN,VABB,1675.0,79.0,1.26,2490.39,,Not Matched
502012523021670,AIC936,VTTNU,OEDF,VABB,61.0,77.0,1.24,89.26,90.69,Not Matched
502012523021670,AJCl91,VTALR,VABB,KEWR,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AJCll9,VTAEM,VABB,KJFK,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AIC2028,VTTSE,EDDF,VABB,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AJCI05,VTJRE,VIDP,KEIVR,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AICl60,VTANG,EGKK,VAAJ-l,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AJCI0I,VTJRH,VIDP,IUFK,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AICl56,VTALP,EHAM,VIDP,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC114,VTANT,EGBB,VIDP,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AICl42,VTANV,LFPG,VIDP,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AICll6,VTAEP,KJFK,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AICl30,VTAEO,EGLL,VABB,1441.0,351.534,2.65,4506.01,4506.01,Matched
502012523021670,AIC2018,VTTSO,EGLL,VIDP,2064.0,247.207,2.22,5406.85,5479.92,Not Matched
502012523021670,AIC106,VTJRI,KEWR,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AJC2016,VTTSH,EGLL,VIDP,2064.0,247.207,2.22,5406.85,5479.92,Not Matched
502012523021670,AICl47,VTANQ,VIDP,LFPG,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AICl29D,VTAER,VABB,EGLL,1523.0,351.534,2.65,4762.42,4762.42,Matched
502012523021670,AJC922,VTTNQ,OERK,VABB,926.0,77.0,1.24,1354.92,1376.78,Not Matched
502012523021670,AJC113,VTANH,VIDP,EGBB,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AJC131,VTAEO,VABB,EGLL,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AICl55,VTALX,VIDP,EHAM,1990.0,351.534,2.65,6222.73,6222.73,Matched
502012523021670,AIC143,VTANY,VIDP,LFPG,,227.93,2.14,,,Not Matched
502012523021670,AICl57,VTANE,VIDP,EKCH,,227.93,2.14,,,Not Matched
502012523021670,AICl51,VTANV,VIDP,LSZH,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AIC2029,VTTSN,VIDP,EDDF,1523.0,247.207,2.22,3989.65,4043.57,Not Matched
502012523021670,AIC2017,VTTSO,VIDP,EGLL,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AIC2026,VTTSP,EDDF,VIDP,2064.0,247.207,2.22,5406.85,,Not Matched
502012523021670,AJCl48,VTANQ,LFPG,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AIC\62,VTJRB,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AIC931,VTCIQ,VABB,OEJN,1514.0,79.0,1.26,2251.02,2503.02,Not Matched
502012523021670,AJC935,VTTNB,VABB,OEDF,36.0,73.5,1.22,51.83,305.52,Not Matched
502012523021670,AIC932,VTCIQ,OEJN,VABB,1675.0,79.0,1.26,2490.39,2490.39,Matched
502012523021670,AJC936,VTTNB,OEDF,VABB,58.0,73.5,1.22,83.5,86.23,Not Matched
502012523021670,AICl87D,VTALX,VIDP,LOWW,1990.0,351.534,2.65,6222.73,6222.73,Matched
502012523021670,AIC105,VTJRF,VlDP,KEWR,,280.0,2.37,,5612.2,Not Matched
502012523021670,AICl42,VTANY,LFPG,VIDP,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AICl52,VTANV,LSZH,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICl61,VTJRI,VIDP,EGLL,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AIC2030,VTTSN,EDDF,VIDP,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AIC187,VTALU,VlDP,LOWW,1523.0,351.534,2.65,4762.42,4762.42,Matched
502012523021670,AJCl58,VTANE,EKCH,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AICI0I,VTJRA,VIDP,KJFK,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AIC2018,VTTSO,EGLL,VIDP,2064.0,247.207,2.22,5406.85,5479.92,Not Matched
502012523021670,AJCl44,VTALR,KEWR,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AICI06,VTJRE,KEWR,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AJCI04D,VTNAA,KJAD,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICl29,VTAER,VABB,EGLL,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AIC921,VTTNY,VABB,OERK,760.0,77.0,1.24,1112.03,1381.97,Not Matched
502012523021670,AIC2025,VTTSP,VIDP,EDDF,,247.207,2.22,,5283.45,Not Matched
502012523021670,AICl47,VTANK,VIDP,LFPG,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AICIII,VTJRB,VIDP,EGLL,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AIC922,VTTNV,OERK,VABB,926.0,77.0,1.24,1354.92,1376.78,Not Matched
502012523021670,AIC104,VTANS,KIAD,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICI02,VTJRH,KJFK,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AICl19D,VTAEI,VABB,KJFK,2165.0,347.451,2.63,6718.86,6769.96,Not Matched
502012523021670,AICl26,VTALT,KORD,VIDP,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC2027,VTTSQ,VAB8,EDDF,2165.0,252.65,2.25,5748.07,5748.08,Matched
502012523021670,AICl59,VTAND,VAAl-1,EGKK,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AIC2017,VTTSN,VIDP,EGLL,,247.207,2.22,,5283.45,Not Matched
502012523021670,AJCl37,VTANY,VIDP,LIMC,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AICl51,VTANG,VIDP,LSZH,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AJCl31,VTAEM,VABB,EGLL,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AICll7,VTANQ,VIAR,EGBB,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AIC2015,VTTSO,VIDP,EGLL,,247.207,2.22,,5283.45,Not Matched
502012523021670,AIC925,VTEXM,VIDP,OERK,760.0,79.0,1.26,1129.97,1381.97,Not Matched
502012523021670,AICl33,VTNAC,VOBL,EGLL,2187.0,227.93,2.14,5522.61,5522.61,Matched
502012523021670,AICl62,VTJRI,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AIC2029,VTNAA,VIDP,EDDF,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AIC2026,VTTSP,EDDF,VIDP,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AJC926,VTEXM,OERK,VIDP,400.0,79.0,1.26,594.72,594.72,Matched
502012523021670,AICl48,VTANK,LFPG,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AICll2,VTJRB,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AJC992,VTCIM,OEJN,VIDP,1675.0,79.0,1.26,2490.39,2490.39,Matched
502012523021670,AIC935,VTTNU,VABB,OEDF,36.0,77.0,1.24,52.68,305.52,Not Matched
502012523021670,AJC938,VTTNV,OEJN,VABB,1675.0,77.0,1.24,2450.86,2490.39,Not Matched
502012523021670,AIC932,VTCIQ,OEJN,VABB,1675.0,79.0,1.26,2490.39,2490.39,Matched
502012523021670,AIC936,VTTNU,OEDF,VABB,58.0,77.0,1.24,84.87,86.23,Not Matched
502012523021670,AICl91,VTAEP,VABB,KEWR,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AICll9,VTAEN,VABB,KJFK,1990.0,351.534,2.65,6222.73,6222.73,Matched
502012523021670,AIC2028,VTTSQ,EDDF,VABB,1441.0,252.65,2.25,3825.86,3825.86,Matched
502012523021670,AICl87,VTALO,VIDP,LOWW,1990.0,351.534,2.65,6222.73,6222.73,Matched
502012523021670,AIC152,VTANG,LSZH,VIDP,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AJCl61,VTJRE,VIDP,EGLL,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AIC\42,VTANV,LFPG,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AICl30,VTAEM,EGLL,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AJC921,VTTNQ,VABB,OERK,389.0,77.0,1.24,569.18,830.37,Not Matched
502012523021670,AICI06,VTJRF,KEWR,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AJC2016,VTTSO,EGLL,VIDP,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AIC2025,VTTSP,VIDP,EDDF,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AIC147,VTANK,VlDP,LFPG,,227.93,2.14,,,Not Matched
502012523021670,AICl60,VTAND,EGKK,VAAH,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AICll4,VTANQ,EGBB,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AICI02,VTJRA,KJFK,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AIC922,VTTNQ,OERK,VABB,393.0,77.0,1.24,575.04,584.31,Not Matched
502012523021670,AICIII,VTJRI,VlDP,EGLL,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AJCl88,VTALX,CYYZ,VIDP,2064.0,351.534,2.65,6454.13,,Not Matched
502012523021670,AIC2027,VTTSQ,VABB,EDDF,2165.0,252.65,2.25,5748.07,5748.08,Matched
502012523021670,AIC2017,VTTSE,VIDP,EGLL,,247.207,2.22,,5283.45,Not Matched
502012523021670,AICl32D,VTNAC,EGLL,VOBL,1480.0,227.93,2.14,3737.3,3737.3,Matched
502012523021670,AICl57,VTANG,VIDP,EKCH,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AJCl53,VTTSN,VIDP,LOWW,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AIC2029,VTTSH,VIDP,EDDF,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AIC151,VTANT,VIDP,LSZH,,227.93,2.14,,,Not Matched
502012523021670,AIC2030,VTNAA,EDDF,VIDP,2064.0,227.93,2.14,5212.01,5212.01,Matched
502012523021670,AICl37,VTANV,VIDP,LIMC,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AIC925,VTEXO,VIDP,OERK,760.0,79.0,1.26,1129.97,,Not Matched
502012523021670,AICl62,VTJRE,EGLL,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AIC926,VTEXO,OERK,VIDP,400.0,79.0,1.26,594.72,594.72,Matched
502012523021670,AJC2026,VTTSP,EDDF,VIDP,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AICl48,VTANK,LFPG,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AIC935,VTTNQ,VABB,OEDF,36.0,77.0,1.24,52.68,305.52,Not Matched
502012523021670,AJC936,VTTNQ,OEDF,VABB,58.0,77.0,1.24,84.87,86.23,Not Matched
502012523021670,AICl33D,VTNAC,VOBL,EGLL,2165.0,227.93,2.14,5467.06,5467.06,Matched
502012523021670,AICll9,VTAEM,VABB,IUFK,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AICl03,VTANY,VIDP,LOWW,1990.0,227.93,2.14,5025.15,5025.15,Matched
502012523021670,AIC105,VTJRF,VlDP,KEWR,,280.0,2.37,,5612.2,Not Matched
502012523021670,AICl27,VTALX,VIDP,LOWW,,351.534,2.65,,6222.73,Not Matched
502012523021670,AICl87,VTALK,VIDP,LOWW,1990.0,351.534,2.65,6222.73,6222.73,Matched
502012523021670,AIC931,VTCIN,VABB,OEJN,1514.0,79.0,1.26,2251.02,2503.02,Not Matched
502012523021670,AICl54,VTTSN,LOWW,VIDP,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AIC2028,VTTSQ,EDDF,VABB,1441.0,252.65,2.25,3825.86,3825.86,Matched
502012523021670,AJCl52,VTANT,LSZH,VIDP,1441.0,227.93,2.14,3638.81,3638.81,Matched
502012523021670,AIC\61,VTJRA,VIDP,EGLL,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AICl58,VTANG,EKCH,VIDP,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AJCI0I,VTJRE,VIDP,KJFK,1990.0,280.0,2.37,5565.23,5612.2,Not Matched
502012523021670,AJC2018,VTTSE,EGLL,VIDP,1441.0,247.207,2.22,3774.84,3825.86,Not Matched
502012523021670,AJCl30,VTAER,EGLL,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AICll6,VTAEN,KJFK,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC147,VTANQ,VIDP,LFPG,,227.93,2.14,,,Not Matched
502012523021670,AICl29,VTAEO,VABB,EGLL,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AICl44,VTAEP,KEWR,VABB,2064.0,351.534,2.65,6454.13,6454.13,Matched
502012523021670,AIC921,VTEXP,VABB,OERK,760.0,79.0,1.26,1129.97,,Not Matched
502012523021670,AICI02,VTJRH,KJFK,VIDP,2064.0,280.0,2.37,5772.18,5820.89,Not Matched
502012523021670,AIC922,VTEXP,OERK,VABB,400.0,79.0,1.26,594.72,594.72,Matched
502012523021670,AICIII,VTJRJ,VIDP,EGLL,1523.0,,,,4295.16,Not Matched
502012523021670,AIC2027,VTTSQ,VABB,EDDF,2165.0,252.65,2.25,5748.07,5748.08,Matched
502012523021670,AJC2017,VTTSH,VIDP,EGLL,1523.0,247.207,2.22,3989.65,4043.57,Not Matched
502012523021670,AICl43,VTANL,VIDP,LFPG,1523.0,227.93,2.14,3845.88,3845.88,Matched
502012523021670,AJCl31,VTAEN,VABB,EGLL,2165.0,351.534,2.65,6769.95,6769.96,Matched
502012523021670,AIC2029,VTTSN,VIDP,EDDF,1990.0,247.207,2.22,5213.0,5283.45,Not Matched
502012523021670,AICl32D,VTNAC,EGLL,VOBL,2109.0,227.93,2.14,5325.65,5325.65,Matched
502012523021670,AIC157,VTANT,VlDP,EKCH,,227.93,2.14,,3845.88,Not Matched
502012523021670,AJCl62,VTJRA,EGLL,VIDP,1441.0,280.0,2.37,4029.9,4063.91,Not Matched
502012523021670,AJCll42,VTANZ,OJAI,VIDP,1356.0,227.93,2.14,3424.17,3424.17,Matched
502012523021670,AICl48,VTANQ,LFPG,VIDP,1441.0,227.93,2.14,3638.81,,Not Matched
502012523021670,AJCl28,VTAEO,EGLL,VABB,2064.0,351.534,2.65,6454.13,,Not Matched
502012523021670,AIC991,VTCIQ,VIDP,OEJN,1514.0,79.0,1.26,2251.02,,Not Matched
502012523021670,AIC935,VTEXP,VABB,OEDF,36.0,79.0,1.26,53.52,305.52,Not Matched
502012523021670,AIC931,VTCIP,VABB,OEJN,1514.0,79.0,1.26,2251.02,2503.02,Not Matched
